time,px_est,py_est,pz_est,vx_est,vy_est,vz_est,qw_est,qx_est,qy_est,qz_est,pbarx_est,pbary_est,bgx_est,bgy_est,bgz_est,bax_est,bay_est,baz_est,px_true,py_true,pz_true,vx_true,vy_true,vz_true,qw_true,qx_true,qy_true,qz_true,pbarx_true,pbary_true,bgx_true,bgy_true,bgz_true,bax_true,bay_true,baz_true,P_dtheta_x,P_dtheta_y,P_dtheta_z,P_dpr_x,P_dpr_y,P_dpr_z,P_dvr_x,P_dvr_y,P_dvr_z,P_dpbar_x,P_dpbar_y,P_dbgyr_x,P_dbgyr_y,P_dbgyr_z,P_dbacc_x,P_dbacc_y,P_dbacc_z
2.400000,-47.937820,-11.668403,-25.087397,1.328018,0.386778,-0.153931,0.999187,0.018191,0.002191,0.035917,0.170080,0.534182,0.000448,0.000270,-0.000266,-0.003107,0.001123,0.006377,-49.356005,-9.949228,-25.058591,0.764506,0.066178,-0.073242,0.999714,0.006387,0.012775,0.019162,0.171050,0.534099,0.005009,-0.002966,0.002004,0.020113,-0.010151,0.015006,0.000279,0.000762,0.002609,1.014597,0.930891,0.937482,0.487778,0.121703,0.108829,0.000003,0.000003,0.000023,0.000019,0.000020,0.002479,0.002477,0.002418
2.450000,-47.841932,-11.670721,-25.093235,1.425854,0.352499,-0.154565,0.999151,0.016882,0.001308,0.037554,0.169437,0.536141,0.000621,0.000374,-0.000389,-0.003285,0.001428,0.006477,-49.317082,-9.945844,-25.062329,0.792448,0.069179,-0.076281,0.999693,0.006622,0.013243,0.019865,0.170039,0.535579,0.005012,-0.002965,0.002005,0.020134,-0.010136,0.015039,0.000255,0.000689,0.002609,1.027490,0.935250,0.943956,0.462064,0.116576,0.109040,0.000003,0.000003,0.000023,0.000019,0.000020,0.002479,0.002477,0.002418
2.500000,-47.697769,-11.693103,-25.094467,1.595471,0.278043,-0.146145,0.999100,0.014431,-0.000966,0.039881,0.169522,0.538372,0.000962,0.000585,-0.000617,-0.003668,0.001942,0.006591,-49.276756,-9.942309,-25.066220,0.820635,0.072248,-0.079372,0.999671,0.006858,0.013716,0.020574,0.169022,0.537089,0.005014,-0.002965,0.002002,0.020128,-0.010147,0.015067,0.000246,0.000658,0.002612,1.046087,0.940760,0.951031,0.456037,0.116083,0.109485,0.000003,0.000003,0.000023,0.000019,0.000020,0.002478,0.002476,0.002417
2.550000,-47.636633,-11.689169,-25.104251,1.607263,0.270256,-0.152036,0.999061,0.014311,0.000074,0.040889,0.168471,0.539847,0.001018,0.000545,-0.000642,-0.003550,0.002001,0.006395,-49.235015,-9.938618,-25.070267,0.849049,0.075384,-0.082514,0.999647,0.007096,0.014192,0.021288,0.168000,0.538629,0.005012,-0.002968,0.002002,0.020115,-0.010136,0.015091,0.000228,0.000597,0.002612,1.058048,0.945516,0.958529,0.431515,0.111749,0.109683,0.000003,0.000003,0.000023,0.000019,0.000020,0.002478,0.002476,0.002417
2.600000,-47.789245,-11.707712,-25.140967,1.303232,0.232968,-0.195836,0.999007,0.013947,0.007436,0.041652,0.166884,0.539781,0.000999,0.000033,-0.000582,-0.002452,0.002060,0.005483,-49.191848,-9.934769,-25.074472,0.877671,0.078587,-0.085706,0.999623,0.007336,0.014672,0.022008,0.166974,0.540199,0.005017,-0.002968,0.001999,0.020130,-0.010162,0.015079,0.000221,0.000571,0.002614,1.076978,0.951578,0.966659,0.425557,0.111500,0.110122,0.000003,0.000003,0.000023,0.000018,0.000020,0.002478,0.002476,0.002417
2.650000,-47.628488,-11.689482,-25.139223,1.472894,0.251307,-0.181636,0.998974,0.014282,0.005197,0.042650,0.166049,0.542078,0.001051,0.000232,-0.000627,-0.002863,0.002081,0.005780,-49.147245,-9.930758,-25.078838,0.906484,0.081856,-0.088947,0.999598,0.007578,0.015156,0.022733,0.165945,0.541798,0.005013,-0.002963,0.002000,0.020121,-0.010197,0.015085,0.000215,0.000548,0.002617,1.096640,0.957973,0.975336,0.419896,0.111289,0.110573,0.000003,0.000003,0.000023,0.000018,0.000020,0.002478,0.002476,0.002416
2.700000,-47.489832,-11.647943,-25.140328,1.600309,0.307167,-0.171348,0.998947,0.015583,0.003977,0.042963,0.164811,0.544792,0.000928,0.000364,-0.000580,-0.003144,0.001917,0.006166,-49.101196,-9.926582,-25.083367,0.935470,0.085188,-0.092234,0.999572,0.007821,0.015642,0.023463,0.164913,0.543426,0.005014,-0.002960,0.001998,0.020118,-0.010215,0.015094,0.000201,0.000502,0.002619,1.108172,0.963370,0.984426,0.398843,0.107785,0.110834,0.000003,0.000003,0.000023,0.000018,0.000020,0.002477,0.002476,0.002416
2.750000,-47.452802,-11.705636,-25.154576,1.574393,0.208418,-0.182286,0.998875,0.013130,0.005822,0.045188,0.164780,0.546337,0.001343,0.000266,-0.000765,-0.002920,0.002376,0.005504,-49.053695,-9.922238,-25.088062,0.964609,0.088584,-0.095566,0.999545,0.008066,0.016131,0.024197,0.163880,0.545084,0.005016,-0.002957,0.001998,0.020128,-0.010194,0.015106,0.000196,0.000483,0.002622,1.128276,0.970299,0.994189,0.393921,0.107767,0.111319,0.000003,0.000003,0.000023,0.000018,0.000020,0.002477,0.002476,0.002416
2.800000,-47.354765,-11.662154,-25.161704,1.644890,0.265262,-0.184454,0.998840,0.014667,0.005596,0.045527,0.163087,0.548220,0.001160,0.000310,-0.000687,-0.003010,0.002181,0.005793,-49.004733,-9.917723,-25.092925,0.993884,0.092041,-0.098942,0.999516,0.008311,0.016623,0.024934,0.162845,0.546769,0.005018,-0.002954,0.001999,0.020162,-0.010221,0.015111,0.000185,0.000446,0.002624,1.139606,0.976117,1.004366,0.375565,0.104837,0.111645,0.000003,0.000003,0.000022,0.000018,0.000020,0.002477,0.002476,0.002416
2.850000,-47.289190,-11.653442,-25.173085,1.664631,0.268462,-0.188561,0.998794,0.014873,0.006335,0.046364,0.162121,0.549889,0.001171,0.000275,-0.000689,-0.002949,0.002205,0.005737,-48.954305,-9.913033,-25.097957,1.023276,0.095558,-0.102360,0.999487,0.008558,0.017116,0.025674,0.161810,0.548483,0.005019,-0.002955,0.001999,0.020156,-0.010216,0.015133,0.000182,0.000431,0.002629,1.160253,0.983579,1.015239,0.371373,0.104962,0.112172,0.000003,0.000003,0.000022,0.000018,0.000020,0.002477,0.002476,0.002415
2.900000,-47.325389,-11.691919,-25.196315,1.564004,0.212592,-0.206048,0.998715,0.013769,0.009408,0.047852,0.161482,0.551060,0.001375,0.000033,-0.000750,-0.002532,0.002464,0.005225,-48.902404,-9.908166,-25.103161,1.052767,0.099133,-0.105817,0.999457,0.008806,0.017612,0.026417,0.160775,0.550225,0.005016,-0.002955,0.002001,0.020177,-0.010252,0.015149,0.000172,0.000401,0.002632,1.171835,0.989818,1.026542,0.355527,0.102428,0.112563,0.000003,0.000003,0.000022,0.000018,0.000020,0.002477,0.002476,0.002415
2.950000,-47.281907,-11.686529,-25.210782,1.565383,0.216753,-0.212786,0.998657,0.014061,0.010494,0.048741,0.160483,0.552700,0.001370,-0.000036,-0.000745,-0.002420,0.002490,0.005153,-48.849027,-9.903119,-25.108539,1.082337,0.102765,-0.109313,0.999426,0.009054,0.018108,0.027163,0.159742,0.551994,0.005019,-0.002954,0.002003,0.020161,-0.010240,0.015197,0.000170,0.000389,0.002637,1.193344,0.997810,1.038557,0.352269,0.102680,0.113139,0.000003,0.000003,0.000022,0.000018,0.000020,0.002477,0.002476,0.002415
3.000000,-47.099526,-11.681486,-25.209188,1.706567,0.214786,-0.201486,0.998640,0.013840,0.009048,0.049444,0.159970,0.555077,0.001522,0.000154,-0.000803,-0.002711,0.002515,0.005184,-48.794169,-9.897889,-25.114093,1.111969,0.106451,-0.112844,0.999394,0.009303,0.018606,0.027910,0.158710,0.553790,0.005017,-0.002952,0.002003,0.020157,-0.010279,0.015238,0.000168,0.000379,0.002642,1.215546,1.006116,1.051154,0.349226,0.102954,0.113736,0.000003,0.000003,0.000022,0.000018,0.000020,0.002477,0.002476,0.002415
3.050000,-47.109055,-11.624364,-25.232095,1.661763,0.283874,-0.212505,0.998573,0.015578,0.010769,0.049936,0.157996,0.556720,0.001108,-0.000013,-0.000674,-0.002502,0.002333,0.005545,-48.737829,-9.892473,-25.119824,1.141643,0.110191,-0.116409,0.999361,0.009553,0.019105,0.028658,0.157682,0.555613,0.005015,-0.002952,0.002003,0.020166,-0.010283,0.015212,0.000161,0.000356,0.002647,1.228258,1.013004,1.064215,0.336326,0.100816,0.114240,0.000003,0.000003,0.000022,0.000018,0.000020,0.002476,0.002476,0.002415
3.100000,-47.146412,-11.595406,-25.256945,1.589697,0.315373,-0.230120,0.998481,0.016517,0.013090,0.050907,0.156112,0.558225,0.000875,-0.000236,-0.000601,-0.002196,0.002290,0.005603,-48.680004,-9.886869,-25.125735,1.171341,0.113980,-0.120006,0.999327,0.009802,0.019605,0.029407,0.156657,0.557462,0.005017,-0.002954,0.002008,0.020172,-0.010276,0.015221,0.000160,0.000348,0.002652,1.251290,1.021821,1.077989,0.333948,0.101197,0.114879,0.000003,0.000003,0.000022,0.000018,0.000020,0.002476,0.002476,0.002414
3.150000,-47.290342,-11.532095,-25.293975,1.428198,0.388543,-0.253223,0.998338,0.018773,0.016900,0.051809,0.153854,0.559447,0.000328,-0.000651,-0.000439,-0.001649,0.002131,0.005795,-48.620695,-9.881074,-25.131826,1.201044,0.117818,-0.123633,0.999292,0.010052,0.020104,0.030156,0.155636,0.559337,0.005015,-0.002954,0.002008,0.020151,-0.010260,0.015207,0.000154,0.000330,0.002658,1.265469,1.029080,1.092279,0.323225,0.099261,0.115464,0.000003,0.000003,0.000022,0.000018,0.000020,0.002476,0.002476,0.002414
3.200000,-47.135849,-11.487290,-25.300369,1.538279,0.425516,-0.251620,0.998315,0.019506,0.015923,0.052276,0.152766,0.561856,0.000259,-0.000478,-0.000431,-0.001915,0.002044,0.006084,-48.559900,-9.875086,-25.138098,1.230733,0.121701,-0.127287,0.999257,0.010302,0.020604,0.030906,0.154620,0.561238,0.005017,-0.002953,0.002007,0.020173,-0.010257,0.015222,0.000153,0.000324,0.002664,1.290200,1.038365,1.107283,0.321792,0.099646,0.116159,0.000003,0.000003,0.000022,0.000018,0.000020,0.002476,0.002475,0.002414
3.250000,-47.184051,-11.577795,-25.318940,1.449317,0.326424,-0.261715,0.998244,0.017510,0.018701,0.053405,0.152575,0.563103,0.000853,-0.000752,-0.000535,-0.001382,0.002399,0.005152,-48.497622,-9.868903,-25.144555,1.260391,0.125628,-0.130966,0.999220,0.010552,0.021103,0.031655,0.153609,0.563163,0.005017,-0.002954,0.002004,0.020204,-0.010244,0.015208,0.000148,0.000309,0.002670,1.306972,1.045932,1.122858,0.313387,0.097829,0.116834,0.000003,0.000003,0.000022,0.000018,0.000020,0.002476,0.002475,0.002414
3.300000,-47.191465,-11.690562,-25.331383,1.397184,0.206707,-0.264112,0.998208,0.014879,0.020763,0.054118,0.152373,0.564473,0.001629,-0.000943,-0.000653,-0.000891,0.002775,0.004107,-48.433862,-9.862523,-25.151195,1.289998,0.129596,-0.134667,0.999183,0.010801,0.021601,0.032402,0.152606,0.565113,0.005017,-0.002953,0.002004,0.020252,-0.010274,0.015216,0.000148,0.000304,0.002676,1.333649,1.055663,1.139119,0.312725,0.098197,0.117579,0.000003,0.000003,0.000021,0.000018,0.000020,0.002476,0.002475,0.002414
3.350000,-47.061721,-11.690237,-25.340570,1.478768,0.203315,-0.262449,0.998188,0.014769,0.020429,0.054642,0.151609,0.566896,0.001767,-0.000815,-0.000676,-0.001045,0.002806,0.004206,-48.368623,-9.855943,-25.158022,1.319535,0.133601,-0.138388,0.999145,0.011049,0.022099,0.033148,0.151609,0.567087,0.005016,-0.002953,0.002004,0.020242,-0.010303,0.015214,0.000148,0.000300,0.002682,1.361429,1.065683,1.156012,0.312341,0.098594,0.118344,0.000003,0.000003,0.000021,0.000018,0.000020,0.002476,0.002475,0.002413
3.400000,-47.024518,-11.681862,-25.354460,1.479729,0.212223,-0.265506,0.998114,0.015056,0.021308,0.055559,0.150508,0.568492,0.001736,-0.000911,-0.000670,-0.000910,0.002812,0.004041,-48.301910,-9.849162,-25.165034,1.348985,0.137642,-0.142127,0.999106,0.011297,0.022595,0.033892,0.150620,0.569084,0.005014,-0.002954,0.002007,0.020217,-0.010292,0.015251,0.000144,0.000289,0.002687,1.382048,1.073783,1.173520,0.306290,0.096884,0.119111,0.000003,0.000003,0.000021,0.000018,0.000020,0.002475,0.002475,0.002413
3.450000,-46.880436,-11.714201,-25.362486,1.564784,0.178871,-0.262963,0.998137,0.014296,0.020849,0.055528,0.150344,0.570635,0.002117,-0.000757,-0.000708,-0.001027,0.002915,0.003997,-48.233727,-9.842178,-25.172235,1.378329,0.141715,-0.145881,0.999067,0.011545,0.023089,0.034634,0.149641,0.571104,0.005021,-0.002953,0.002011,0.020196,-0.010276,0.015237,0.000144,0.000286,0.002693,1.411856,1.084257,1.191690,0.306479,0.097290,0.119912,0.000003,0.000003,0.000021,0.000018,0.000020,0.002475,0.002475,0.002413
3.500000,-46.861041,-11.743630,-25.374978,1.546186,0.152355,-0.267419,0.998074,0.014010,0.022172,0.056212,0.149754,0.572240,0.002301,-0.000899,-0.000722,-0.000759,0.003003,0.003537,-48.164079,-9.834990,-25.179623,1.407548,0.145818,-0.149646,0.999026,0.011791,0.023582,0.035373,0.148670,0.573147,0.005019,-0.002955,0.002010,0.020201,-0.010224,0.015230,0.000141,0.000277,0.002696,1.435039,1.092697,1.210485,0.301739,0.095660,0.120720,0.000003,0.000002,0.000021,0.000017,0.000020,0.002475,0.002475,0.002412
3.550000,-46.758122,-11.788769,-25.383522,1.588123,0.105958,-0.268302,0.998085,0.013237,0.022382,0.056133,0.149595,0.574180,0.002702,-0.000851,-0.000743,-0.000703,0.003110,0.003264,-48.092974,-9.827596,-25.187199,1.436624,0.149946,-0.153422,0.998985,0.012036,0.024072,0.036108,0.147710,0.575211,0.005020,-0.002952,0.002008,0.020221,-0.010246,0.015242,0.000142,0.000275,0.002701,1.466946,1.103616,1.229939,0.302425,0.096045,0.121549,0.000003,0.000003,0.000021,0.000017,0.000020,0.002475,0.002475,0.002412
3.600000,-46.624595,-11.675455,-25.408539,1.670693,0.208489,-0.277203,0.997953,0.015422,0.021694,0.058155,0.147402,0.576661,0.002027,-0.000677,-0.000716,-0.001173,0.002893,0.004281,-48.020419,-9.819995,-25.194965,1.465540,0.154097,-0.157204,0.998944,0.012280,0.024560,0.036840,0.146760,0.577297,0.005016,-0.002951,0.002012,0.020222,-0.010225,0.015277,0.000139,0.000268,0.002703,1.492578,1.112380,1.250011,0.298654,0.094455,0.122383,0.000002,0.000002,0.000020,0.000017,0.000020,0.002475,0.002475,0.002411
3.650000,-46.416794,-11.618863,-25.430477,1.799566,0.255659,-0.282932,0.997923,0.016490,0.020433,0.058821,0.146582,0.579663,0.001867,-0.000333,-0.000713,-0.001724,0.002796,0.005140,-47.946423,-9.812186,-25.202920,1.494277,0.158268,-0.160989,0.998902,0.012522,0.025045,0.037567,0.145822,0.579404,0.005018,-0.002958,0.002012,0.020220,-0.010244,0.015265,0.000140,0.000266,0.002707,1.526411,1.123700,1.270760,0.299588,0.094835,0.123236,0.000003,0.000002,0.000020,0.000017,0.000020,0.002475,0.002475,0.002411
3.700000,-46.330468,-11.704664,-25.433921,1.823783,0.180953,-0.279619,0.997964,0.015152,0.021142,0.058243,0.146795,0.581491,0.002555,-0.000375,-0.000728,-0.001431,0.002954,0.004472,-47.870995,-9.804168,-25.211064,1.522817,0.162455,-0.164776,0.998859,0.012763,0.025526,0.038289,0.144896,0.581531,0.005017,-0.002959,0.002014,0.020175,-0.010208,0.015277,0.000140,0.000264,0.002711,1.561113,1.135258,1.292170,0.300509,0.095246,0.124101,0.000003,0.000003,0.000020,0.000017,0.000020,0.002475,0.002475,0.002411
3.750000,-46.540912,-11.687878,-25.436814,1.634292,0.206258,-0.285949,0.997689,0.015906,0.025327,0.061003,0.144585,0.582497,0.002099,-0.001193,-0.000719,-0.000468,0.002976,0.003465,-47.794145,-9.795940,-25.219397,1.551142,0.166655,-0.168561,0.998816,0.013002,0.026004,0.039006,0.143983,0.583678,0.005019,-0.002960,0.002012,0.020176,-0.010182,0.015308,0.000138,0.000258,0.002713,1.589038,1.144355,1.314184,0.297253,0.093685,0.124969,0.000003,0.000002,0.000020,0.000017,0.000020,0.002474,0.002475,0.002410
3.800000,-46.363101,-11.578384,-25.468317,1.743537,0.296644,-0.294243,0.997569,0.017750,0.024400,0.062807,0.142748,0.585538,0.001526,-0.000895,-0.000717,-0.001078,0.002841,0.004405,-47.715885,-9.787502,-25.227920,1.579236,0.170863,-0.172341,0.998772,0.013239,0.026479,0.039718,0.143083,0.585844,0.005017,-0.002959,0.002012,0.020163,-0.010159,0.015347,0.000139,0.000257,0.002717,1.625619,1.156267,1.336910,0.298354,0.094053,0.125856,0.000003,0.000003,0.000020,0.000017,0.000020,0.002474,0.002475,0.002410
3.850000,-46.423197,-11.506351,-25.479405,1.670325,0.357415,-0.297660,0.997337,0.019211,0.026535,0.065165,0.141089,0.587382,0.000914,-0.001306,-0.000721,-0.000768,0.002779,0.004250,-47.636226,-9.778854,-25.236631,1.607080,0.175077,-0.176113,0.998728,0.013474,0.026949,0.040423,0.142198,0.588028,0.005017,-0.002960,0.002013,0.020139,-0.010172,0.015358,0.000138,0.000252,0.002717,1.655826,1.165530,1.360211,0.295610,0.092466,0.126742,0.000002,0.000002,0.000019,0.000017,0.000020,0.002474,0.002475,0.002409
3.900000,-46.362143,-11.555938,-25.484736,1.679770,0.317415,-0.299347,0.997343,0.018238,0.027323,0.065028,0.140354,0.589368,0.001371,-0.001386,-0.000714,-0.000474,0.002840,0.003813,-47.555181,-9.769995,-25.245531,1.634657,0.179293,-0.179874,0.998684,0.013707,0.027415,0.041122,0.141328,0.590230,0.005016,-0.002959,0.002013,0.020172,-0.010178,0.015349,0.000139,0.000251,0.002722,1.694468,1.177728,1.384266,0.296932,0.092810,0.127651,0.000003,0.000002,0.000019,0.000017,0.000020,0.002474,0.002475,0.002409
3.950000,-46.279638,-11.485630,-25.504699,1.708964,0.370945,-0.304335,0.997202,0.019379,0.027723,0.066658,0.138950,0.591798,0.000961,-0.001397,-0.000727,-0.000646,0.002796,0.004084,-47.472765,-9.760925,-25.254618,1.661951,0.183506,-0.183621,0.998639,0.013938,0.027876,0.041814,0.140473,0.592450,0.005014,-0.002960,0.002010,0.020145,-0.010178,0.015368,0.000137,0.000246,0.002722,1.727135,1.187091,1.408848,0.294688,0.091217,0.128551,0.000002,0.000002,0.000019,0.000017,0.000020,0.002474,0.002475,0.002409
4.000000,-47.386857,-10.622037,-25.809228,1.443369,0.483685,-0.449062,0.997039,0.021206,0.029708,0.067690,0.137214,0.594230,-0.000278,-0.001687,0.000868,-0.001042,0.003284,0.018167,-47.388991,-9.751644,-25.263893,1.688944,0.187714,-0.187351,0.998594,0.014166,0.028332,0.042499,0.139634,0.594686,0.005017,-0.002962,0.002008,0.020144,-0.010177,0.015366,0.000137,0.000234,0.002722,0.626544,0.543399,0.575486,0.203038,0.077504,0.087314,0.000002,0.000002,0.000018,0.000015,0.000019,0.002473,0.002475,0.002137
4.050000,-47.337184,-10.672201,-25.814466,1.432211,0.386691,-0.436378,0.997146,0.019262,0.030938,0.066124,0.137302,0.596015,0.000723,-0.001831,0.001026,-0.000265,0.003346,0.016594,-47.303876,-9.742153,-25.273353,1.715620,0.191911,-0.191060,0.998549,0.014392,0.028783,0.043175,0.138812,0.596938,0.005015,-0.002960,0.002009,0.020119,-0.010188,0.015386,0.000138,0.000234,0.002725,0.642440,0.549777,0.584795,0.205215,0.077889,0.087856,0.000003,0.000002,0.000018,0.000015,0.000019,0.002473,0.002475,0.002136
4.100000,-47.270322,-10.706275,-25.828586,1.449195,0.321349,-0.432766,0.997220,0.017991,0.031630,0.065029,0.137101,0.598196,0.001448,-0.001842,0.001156,0.000173,0.003408,0.015839,-47.217435,-9.732453,-25.282998,1.741963,0.196095,-0.194747,0.998504,0.014615,0.029229,0.043844,0.138008,0.599205,0.005016,-0.002960,0.002009,0.020124,-0.010186,0.015403,0.000138,0.000231,0.002723,0.658124,0.555625,0.594375,0.205516,0.076702,0.088315,0.000002,0.000002,0.000018,0.000015,0.000019,0.002473,0.002475,0.002134
4.150000,-47.193039,-10.639500,-25.857123,1.480793,0.399879,-0.442187,0.997003,0.019683,0.032051,0.067599,0.135502,0.601057,0.000771,-0.001842,0.001018,-0.000250,0.003358,0.016474,-47.129685,-9.722544,-25.292827,1.767955,0.200260,-0.198407,0.998458,0.014834,0.029669,0.044503,0.137222,0.601487,0.005017,-0.002964,0.002008,0.020117,-0.010171,0.015401,0.000139,0.000232,0.002725,0.675796,0.562438,0.604538,0.207913,0.077085,0.088874,0.000003,0.000002,0.000018,0.000014,0.000019,0.002473,0.002475,0.002133
4.200000,-47.045402,-10.597660,-25.908857,1.596466,0.436347,-0.467774,0.996979,0.020354,0.030827,0.068321,0.134693,0.604631,0.000680,-0.001363,0.001005,-0.001152,0.003516,0.018387,-47.040645,-9.712428,-25.302839,1.793582,0.204404,-0.202037,0.998413,0.015051,0.030103,0.045154,0.136454,0.603783,0.005018,-0.002968,0.002007,0.020109,-0.010170,0.015430,0.000138,0.000230,0.002721,0.693177,0.568575,0.614944,0.208501,0.075896,0.089347,0.000002,0.000002,0.000017,0.000014,0.000019,0.002472,0.002475,0.002131
4.250000,-46.990554,-10.554491,-25.924299,1.589842,0.475620,-0.466750,0.996811,0.021306,0.031726,0.070054,0.133372,0.606469,0.000337,-0.001551,0.000925,-0.001052,0.003424,0.018013,-46.950334,-9.702104,-25.313031,1.818828,0.208522,-0.205634,0.998368,0.015265,0.030530,0.045795,0.135705,0.606092,0.005017,-0.002969,0.002004,0.020136,-0.010159,0.015397,0.000140,0.000230,0.002722,0.712595,0.575785,0.625974,0.210984,0.076240,0.089929,0.000002,0.000002,0.000017,0.000014,0.000019,0.002472,0.002475,0.002130
4.300000,-46.992226,-10.534979,-25.915672,1.520801,0.484338,-0.448793,0.996650,0.021652,0.033893,0.071208,0.132199,0.607823,0.000166,-0.002089,0.000879,-0.000219,0.003180,0.016408,-46.858769,-9.691576,-25.323401,1.843676,0.212609,-0.209196,0.998322,0.015475,0.030951,0.046426,0.134976,0.608414,0.005018,-0.002964,0.002004,0.020111,-0.010159,0.015396,0.000140,0.000228,0.002716,0.731534,0.582162,0.637226,0.211638,0.075026,0.090427,0.000002,0.000002,0.000017,0.000014,0.000019,0.002472,0.002475,0.002129
4.350000,-46.934155,-10.561210,-25.928298,1.523647,0.436517,-0.448478,0.996734,0.020759,0.034646,0.069935,0.132150,0.610019,0.000757,-0.002153,0.001023,0.000329,0.003161,0.015775,-46.765973,-9.680844,-25.333949,1.868113,0.216662,-0.212718,0.998277,0.015682,0.031365,0.047047,0.134268,0.610747,0.005017,-0.002963,0.002003,0.020145,-0.010143,0.015337,0.000142,0.000229,0.002718,0.752713,0.589732,0.649131,0.214206,0.075326,0.091033,0.000002,0.000002,0.000017,0.000014,0.000018,0.002471,0.002475,0.002129
4.400000,-46.786765,-10.506336,-25.980469,1.618502,0.483238,-0.466586,0.996653,0.021767,0.033609,0.071269,0.131337,0.613030,0.000537,-0.001739,0.000968,-0.000573,0.003372,0.017111,-46.671965,-9.669910,-25.344673,1.892122,0.220676,-0.216198,0.998232,0.015886,0.031771,0.047657,0.133580,0.613092,0.005022,-0.002960,0.002005,0.020158,-0.010108,0.015333,0.000143,0.000230,0.002719,0.774856,0.597518,0.661483,0.216766,0.075602,0.091646,0.000003,0.000002,0.000017,0.000014,0.000018,0.002471,0.002475,0.002128
