time,px_est,py_est,pz_est,vx_est,vy_est,vz_est,qw_est,qx_est,qy_est,qz_est,pbarx_est,pbary_est,bgx_est,bgy_est,bgz_est,bax_est,bay_est,baz_est,bmx_est,bmy_est,bmz_est,px_true,py_true,pz_true,vx_true,vy_true,vz_true,qw_true,qx_true,qy_true,qz_true,pbarx_true,pbary_true,bgx_true,bgy_true,bgz_true,bax_true,bay_true,baz_true,bmx_true,bmy_true,bmz_true,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19
18.820513,-30.061013,-10.532208,-28.828753,2.559951,0.221636,-0.459924,0.995533,0.018106,0.036904,0.084994,0.210434,1.119889,0.005133,-0.002368,-0.000520,0.001747,0.003031,0.012692,0.000000,0.000000,0.000000,-27.616202,-7.456543,-27.515443,2.374036,0.307789,-0.289902,0.997202,0.019980,0.039961,0.059941,0.205622,1.126617,0.005078,-0.003047,0.001903,0.020997,-0.009429,0.016691,0.000000,0.000000,0.000000,0.000075,0.000066,0.007440,8.792756,8.473980,14.829198,0.095988,0.043943,0.182291,0.000032,0.000046,0.000000,0.000001,0.000015,0.002441,0.002461,0.000805,1.000001,1.000001,1.000001
18.871795,-29.513597,-10.325415,-28.567305,2.620732,0.260150,-0.419318,0.995563,0.018382,0.036602,0.084717,0.211095,1.127582,0.005095,-0.002344,-0.000476,0.000968,0.003533,0.009951,0.000000,0.000000,0.000000,-27.494453,-7.440758,-27.530310,2.374048,0.307791,-0.289904,0.997202,0.019981,0.039961,0.059942,0.206575,1.132181,0.005085,-0.003052,0.001905,0.021064,-0.009391,0.016696,0.000000,0.000000,0.000000,0.000074,0.000066,0.007463,8.700837,8.466442,14.890771,0.093758,0.043597,0.181870,0.000032,0.000046,0.000000,0.000001,0.000015,0.002441,0.002460,0.000799,1.000001,1.000001,1.000001
18.923077,-29.708589,-10.325462,-28.791171,2.585308,0.265954,-0.448601,0.995646,0.018464,0.036704,0.083672,0.210759,1.131166,0.005066,-0.002361,-0.000364,0.000888,0.003055,0.011916,0.000000,0.000000,0.000000,-27.372723,-7.424977,-27.545175,2.373292,0.307644,-0.289782,0.997203,0.019974,0.039948,0.059922,0.207557,1.137750,0.005084,-0.003052,0.001906,0.021042,-0.009430,0.016664,0.000000,0.000000,0.000000,0.000074,0.000066,0.007484,8.604072,8.457989,14.948539,0.091487,0.043283,0.181356,0.000031,0.000045,0.000000,0.000001,0.000015,0.002440,0.002460,0.000792,1.000001,1.000001,1.000001
18.974359,-29.465289,-10.267635,-28.734070,2.602513,0.267688,-0.434835,0.995654,0.018427,0.036621,0.083619,0.211915,1.137416,0.005059,-0.002356,-0.000361,0.000721,0.003203,0.011157,0.000000,0.000000,0.000000,-27.251052,-7.409207,-27.560029,2.371767,0.307346,-0.289536,0.997207,0.019961,0.039922,0.059883,0.208568,1.143320,0.005088,-0.003051,0.001902,0.021095,-0.009464,0.016729,0.000000,0.000000,0.000000,0.000074,0.000067,0.007508,8.580012,8.462632,15.039112,0.090612,0.043321,0.181643,0.000032,0.000047,0.000000,0.000001,0.000015,0.002440,0.002460,0.000789,1.000001,1.000001,1.000001
19.025641,-29.000593,-10.183720,-28.529472,2.651516,0.279500,-0.395467,0.995601,0.018454,0.036384,0.084342,0.213796,1.144614,0.005064,-0.002341,-0.000427,0.000527,0.003672,0.008994,0.000000,0.000000,0.000000,-27.129478,-7.393457,-27.574869,2.369474,0.306899,-0.289166,0.997212,0.019942,0.039883,0.059825,0.209606,1.148891,0.005084,-0.003058,0.001902,0.021103,-0.009490,0.016686,0.000000,0.000000,0.000000,0.000074,0.000067,0.007527,8.477897,8.453051,15.092796,0.088378,0.042957,0.181035,0.000032,0.000047,0.000000,0.000001,0.000015,0.002439,0.002460,0.000783,1.000001,1.000001,1.000001
19.076923,-29.506449,-10.341638,-28.996654,2.559679,0.245967,-0.460857,0.995673,0.018383,0.036622,0.083402,0.214346,1.146405,0.005069,-0.002366,-0.000343,0.001069,0.002783,0.013242,0.000000,0.000000,0.000000,-27.008042,-7.377733,-27.589685,2.366415,0.306304,-0.288673,0.997220,0.019916,0.039831,0.059747,0.210672,1.154460,0.005083,-0.003057,0.001903,0.021114,-0.009507,0.016738,0.000000,0.000000,0.000000,0.000073,0.000067,0.007544,8.372658,8.442742,15.143439,0.086165,0.042379,0.180387,0.000032,0.000047,0.000000,0.000001,0.000015,0.002439,0.002459,0.000776,1.000001,1.000001,1.000001
19.128205,-29.081969,-10.238748,-28.807974,2.598165,0.260584,-0.431338,0.995648,0.018478,0.036370,0.083788,0.215760,1.153283,0.005063,-0.002355,-0.000371,0.000767,0.003196,0.011241,0.000000,0.000000,0.000000,-26.886782,-7.362044,-27.604474,2.362592,0.305560,-0.288057,0.997229,0.019883,0.039766,0.059649,0.211765,1.160025,0.005089,-0.003057,0.001906,0.021209,-0.009516,0.016765,0.000000,0.000000,0.000000,0.000073,0.000067,0.007567,8.342995,8.446343,15.231434,0.085263,0.042376,0.180603,0.000033,0.000049,0.000000,0.000001,0.000015,0.002439,0.002459,0.000772,1.000001,1.000001,1.000001
19.179487,-29.448395,-10.108550,-29.134965,2.534466,0.276600,-0.475964,0.995947,0.019005,0.036559,0.079945,0.213710,1.156598,0.004971,-0.002372,0.000000,-0.000011,0.002410,0.014152,0.000000,0.000000,0.000000,-26.765738,-7.346396,-27.619228,2.358006,0.304669,-0.287320,0.997240,0.019844,0.039688,0.059532,0.212885,1.165585,0.005093,-0.003056,0.001908,0.021249,-0.009569,0.016743,0.000000,0.000000,0.000000,0.000073,0.000068,0.007581,8.236675,8.435405,15.280378,0.083093,0.041958,0.179893,0.000033,0.000048,0.000000,0.000001,0.000015,0.002438,0.002459,0.000765,1.000001,1.000001,1.000001
19.230769,-29.460752,-10.201538,-29.272759,2.515491,0.258634,-0.492678,0.995904,0.018875,0.036603,0.080492,0.215809,1.161193,0.004998,-0.002377,-0.000065,0.000434,0.002238,0.015203,0.000000,0.000000,0.000000,-26.644948,-7.330798,-27.633941,2.352662,0.303632,-0.286460,0.997252,0.019798,0.039597,0.059395,0.214030,1.171137,0.005089,-0.003059,0.001904,0.021209,-0.009538,0.016740,0.000000,0.000000,0.000000,0.000072,0.000068,0.007594,8.132808,8.424513,15.330052,0.080968,0.041513,0.179202,0.000033,0.000047,0.000000,0.000001,0.000015,0.002438,0.002459,0.000759,1.000001,1.000001,1.000001
19.282051,-29.904228,-10.348997,-29.713997,2.437082,0.229198,-0.553309,0.995997,0.018791,0.036781,0.079276,0.217093,1.163149,0.005007,-0.002395,0.000015,0.000978,0.001387,0.019123,0.000000,0.000000,0.000000,-26.524452,-7.315257,-27.648606,2.346562,0.302450,-0.285481,0.997267,0.019746,0.039493,0.059239,0.215200,1.176679,0.005092,-0.003067,0.001899,0.021127,-0.009568,0.016840,0.000000,0.000000,0.000000,0.000073,0.000069,0.007615,8.102921,8.427767,15.419023,0.080117,0.041443,0.179427,0.000034,0.000049,0.000000,0.000001,0.000015,0.002437,0.002458,0.000755,1.000001,1.000001,1.000001
19.333333,-29.600796,-9.887561,-29.519812,2.453739,0.304978,-0.519394,0.996376,0.019551,0.036647,0.074227,0.214335,1.170931,0.004857,-0.002390,0.000486,-0.001133,0.001550,0.017108,0.000000,0.000000,0.000000,-26.404288,-7.299780,-27.663219,2.339710,0.301125,-0.284382,0.997283,0.019688,0.039376,0.059064,0.216395,1.182210,0.005090,-0.003060,0.001898,0.021120,-0.009551,0.016766,0.000000,0.000000,0.000000,0.000072,0.000069,0.007627,8.004679,8.417276,15.472019,0.078099,0.040929,0.178807,0.000033,0.000048,0.000000,0.000001,0.000015,0.002437,0.002458,0.000748,1.000001,1.000001,1.000001
19.384615,-29.113925,-9.583796,-29.231744,2.501108,0.356706,-0.466497,0.996509,0.019978,0.036337,0.072463,0.213524,1.178791,0.004783,-0.002379,0.000663,-0.002419,0.002077,0.014182,0.000000,0.000000,0.000000,-26.284495,-7.284375,-27.677772,2.332110,0.299659,-0.283165,0.997301,0.019623,0.039246,0.058870,0.217614,1.187726,0.005081,-0.003054,0.001898,0.021085,-0.009616,0.016756,0.000000,0.000000,0.000000,0.000071,0.000069,0.007639,7.910946,8.407188,15.527705,0.076156,0.040520,0.178222,0.000033,0.000047,0.000000,0.000001,0.000015,0.002436,0.002458,0.000742,1.000001,1.000001,1.000001
19.435897,-28.435484,-9.458473,-28.853775,2.563181,0.378991,-0.405499,0.996425,0.019934,0.035823,0.073869,0.215825,1.187067,0.004789,-0.002361,0.000512,-0.002791,0.003001,0.010373,0.000000,0.000000,0.000000,-26.165110,-7.269048,-27.692259,2.323768,0.298053,-0.281832,0.997320,0.019552,0.039104,0.058656,0.218856,1.193227,0.005079,-0.003046,0.001900,0.021147,-0.009616,0.016727,0.000000,0.000000,0.000000,0.000070,0.000070,0.007659,7.883927,8.410647,15.620438,0.075418,0.040343,0.178517,0.000034,0.000049,0.000000,0.000001,0.000015,0.002436,0.002458,0.000739,1.000001,1.000001,1.000001
19.487179,-27.929474,-9.169680,-28.544542,2.608909,0.428479,-0.346064,0.996545,0.020233,0.035577,0.072264,0.215359,1.195723,0.004723,-0.002352,0.000660,-0.004005,0.003579,0.007316,0.000000,0.000000,0.000000,-26.046172,-7.253808,-27.706675,2.314687,0.296310,-0.280383,0.997342,0.019475,0.038950,0.058424,0.220121,1.198709,0.005082,-0.003046,0.001901,0.021132,-0.009640,0.016758,0.000000,0.000000,0.000000,0.000070,0.000070,0.007667,7.793142,8.400524,15.678420,0.073551,0.039872,0.177974,0.000034,0.000048,0.000000,0.000001,0.000014,0.002435,0.002457,0.000733,1.000001,1.000001,1.000001
19.538462,-28.277610,-9.245667,-28.916860,2.542220,0.400279,-0.402672,0.996680,0.020124,0.035555,0.070419,0.215928,1.197877,0.004722,-0.002366,0.000797,-0.003617,0.002742,0.010690,0.000000,0.000000,0.000000,-25.927719,-7.238660,-27.721014,2.304875,0.294431,-0.278820,0.997364,0.019391,0.038782,0.058174,0.221407,1.204171,0.005089,-0.003046,0.001897,0.020998,-0.009666,0.016823,0.000000,0.000000,0.000000,0.000069,0.000070,0.007674,7.703277,8.390060,15.736766,0.071768,0.039412,0.177434,0.000033,0.000047,0.000000,0.000001,0.000014,0.002435,0.002457,0.000726,1.000001,1.000001,1.000001
19.589744,-27.854429,-9.182021,-28.721435,2.577713,0.417292,-0.365090,0.996628,0.020168,0.035082,0.071377,0.218002,1.204382,0.004728,-0.002357,0.000687,-0.003791,0.003277,0.008632,0.000000,0.000000,0.000000,-25.809787,-7.223612,-27.735270,2.294336,0.292419,-0.277145,0.997389,0.019301,0.038603,0.057904,0.222715,1.209611,0.005088,-0.003044,0.001900,0.021046,-0.009719,0.016763,0.000000,0.000000,0.000000,0.000068,0.000071,0.007690,7.675606,8.392946,15.831058,0.071042,0.039337,0.177717,0.000034,0.000049,0.000000,0.000001,0.000014,0.002435,0.002457,0.000723,1.000001,1.000001,1.000001
19.641026,-27.812021,-9.237063,-28.821841,2.563807,0.402912,-0.373316,0.996619,0.019918,0.034877,0.071678,0.219602,1.208982,0.004747,-0.002358,0.000632,-0.003454,0.003154,0.009370,0.000000,0.000000,0.000000,-25.692415,-7.208670,-27.749438,2.283079,0.290277,-0.275361,0.997415,0.019206,0.038411,0.057617,0.224042,1.215026,0.005085,-0.003037,0.001897,0.021115,-0.009622,0.016762,0.000000,0.000000,0.000000,0.000067,0.000071,0.007693,7.588849,8.382123,15.891865,0.069313,0.038876,0.177213,0.000034,0.000048,0.000000,0.000001,0.000014,0.002434,0.002456,0.000717,1.000001,1.000001,1.000001
19.692308,-27.795974,-9.181182,-28.906152,2.537157,0.401079,-0.385600,0.996733,0.019985,0.034587,0.070194,0.219999,1.212997,0.004727,-0.002363,0.000746,-0.003628,0.002930,0.010020,0.000000,0.000000,0.000000,-25.575638,-7.193842,-27.763511,2.271109,0.288008,-0.273467,0.997442,0.019104,0.038207,0.057311,0.225390,1.220413,0.005091,-0.003037,0.001899,0.021156,-0.009657,0.016758,0.000000,0.000000,0.000000,0.000066,0.000071,0.007693,7.505501,8.371187,15.954818,0.067658,0.038288,0.176768,0.000034,0.000047,0.000000,0.000001,0.000014,0.002433,0.002456,0.000711,1.000001,1.000001,1.000001
19.743590,-27.178160,-9.094553,-28.563326,2.600255,0.422163,-0.329305,0.996599,0.019875,0.034202,0.072291,0.222115,1.222109,0.004735,-0.002348,0.000540,-0.003967,0.003894,0.006526,0.000000,0.000000,0.000000,-25.459492,-7.179133,-27.777484,2.258434,0.285613,-0.271468,0.997471,0.018996,0.037992,0.056987,0.226755,1.225772,0.005097,-0.003037,0.001895,0.021153,-0.009671,0.016731,0.000000,0.000000,0.000000,0.000066,0.000071,0.007707,7.479353,8.373647,16.052283,0.067044,0.038221,0.177087,0.000035,0.000049,0.000000,0.000001,0.000014,0.002433,0.002456,0.000708,1.000001,1.000001,1.000001
19.794872,-26.780779,-9.381475,-28.506869,2.635251,0.386735,-0.309636,0.996138,0.019227,0.033712,0.078753,0.227691,1.228645,0.004849,-0.002326,-0.000073,-0.002610,0.004591,0.005529,0.000000,0.000000,0.000000,-25.344015,-7.164550,-27.791352,2.245062,0.283097,-0.269364,0.997501,0.018882,0.037764,0.056646,0.228139,1.231099,0.005095,-0.003038,0.001896,0.021120,-0.009674,0.016792,0.000000,0.000000,0.000000,0.000065,0.000071,0.007704,7.398983,8.362135,16.117613,0.065435,0.037725,0.176660,0.000035,0.000049,0.000000,0.000001,0.000014,0.002433,0.002455,0.000702,1.000001,1.000001,1.000001
19.846154,-26.660914,-9.331018,-28.519798,2.626234,0.385146,-0.309118,0.996212,0.019229,0.033444,0.077931,0.228747,1.233981,0.004839,-0.002327,-0.000020,-0.002748,0.004549,0.005536,0.000000,0.000000,0.000000,-25.229242,-7.150100,-27.805109,2.231001,0.280462,-0.267158,0.997533,0.018762,0.037525,0.056287,0.229540,1.236392,0.005097,-0.003036,0.001894,0.021101,-0.009662,0.016853,0.000000,0.000000,0.000000,0.000064,0.000072,0.007697,7.319729,8.350046,16.183168,0.063876,0.037218,0.176235,0.000035,0.000048,0.000000,0.000001,0.000014,0.002432,0.002455,0.000696,1.000001,1.000001,1.000001
19.897436,-26.050675,-9.077250,-28.106540,2.679834,0.428662,-0.243382,0.996258,0.019452,0.033065,0.077446,0.229140,1.243587,0.004792,-0.002321,0.000015,-0.003837,0.005464,0.001551,0.000000,0.000000,0.000000,-25.115206,-7.135787,-27.818751,2.216262,0.277712,-0.264853,0.997566,0.018637,0.037274,0.055911,0.230956,1.241650,0.005097,-0.003035,0.001895,0.020968,-0.009702,0.016834,0.000000,0.000000,0.000000,0.000063,0.000072,0.007707,7.292886,8.351583,16.281894,0.063307,0.037038,0.176569,0.000036,0.000050,0.000000,0.000001,0.000014,0.002432,0.002455,0.000693,1.000001,1.000001,1.000001
19.948718,-26.078883,-9.248105,-28.308180,2.646677,0.395731,-0.266753,0.996157,0.018989,0.032803,0.078964,0.232341,1.247776,0.004842,-0.002319,-0.000169,-0.002979,0.005193,0.003217,0.000000,0.000000,0.000000,-25.001944,-7.121618,-27.832272,2.200851,0.274849,-0.262451,0.997600,0.018506,0.037012,0.055518,0.232389,1.246869,0.005092,-0.003043,0.001896,0.020937,-0.009637,0.016843,0.000000,0.000000,0.000000,0.000062,0.000072,0.007695,7.214402,8.338552,16.347878,0.061774,0.036439,0.176154,0.000036,0.000049,0.000000,0.000001,0.000014,0.002431,0.002454,0.000687,1.000001,1.000001,1.000001
20.000000,-24.836338,-8.559232,-27.104448,2.679886,0.462107,-0.099850,0.996129,0.019182,0.033296,0.079061,0.232122,1.255576,0.004801,-0.002525,-0.000118,-0.002011,0.004038,-0.005184,0.000000,0.000000,0.000000,-24.889489,-7.107599,-27.845667,2.184780,0.271879,-0.259954,0.997635,0.018369,0.036738,0.055108,0.233835,1.252047,0.005086,-0.003042,0.001896,0.020851,-0.009695,0.016881,0.000000,0.000000,0.000000,0.000062,0.000070,0.007630,6.115579,7.623789,13.541668,0.059198,0.034745,0.152994,0.000035,0.000048,0.000000,0.000000,0.000014,0.002428,0.002452,0.000625,1.000001,1.000001,1.000001
20.051282,-24.570306,-8.468615,-26.999177,2.687526,0.479977,-0.073972,0.996187,0.019212,0.032860,0.078505,0.233495,1.262172,0.004786,-0.002519,-0.000103,-0.002385,0.004373,-0.006348,0.000000,0.000000,0.000000,-24.777875,-7.093735,-27.858932,2.168058,0.268803,-0.257365,0.997672,0.018227,0.036454,0.054681,0.235295,1.257182,0.005086,-0.003045,0.001888,0.020878,-0.009740,0.016917,0.000000,0.000000,0.000000,0.000061,0.000070,0.007635,6.095064,7.625169,13.629394,0.058734,0.034572,0.153399,0.000037,0.000050,0.000000,0.000000,0.000014,0.002428,0.002451,0.000622,1.000001,1.000001,1.000001
20.102564,-24.357273,-8.217048,-26.865818,2.684677,0.509438,-0.048629,0.996488,0.019600,0.032581,0.074600,0.232645,1.269123,0.004716,-0.002521,0.000218,-0.003492,0.004561,-0.007608,0.000000,0.000000,0.000000,-24.667135,-7.080031,-27.872062,2.150697,0.265627,-0.254687,0.997709,0.018079,0.036159,0.054238,0.236768,1.262273,0.005087,-0.003049,0.001876,0.020986,-0.009735,0.016925,0.000000,0.000000,0.000000,0.000060,0.000070,0.007613,6.036516,7.613898,13.697925,0.057408,0.034052,0.153259,0.000037,0.000050,0.000000,0.000000,0.000014,0.002427,0.002451,0.000618,1.000001,1.000001,1.000001
20.153846,-23.896784,-8.165973,-26.645864,2.723690,0.521755,-0.009305,0.996345,0.019462,0.032055,0.076745,0.234874,1.277810,0.004722,-0.002503,0.000003,-0.003739,0.005431,-0.010118,0.000000,0.000000,0.000000,-24.557302,-7.066493,-27.885053,2.132706,0.262353,-0.251922,0.997748,0.017927,0.035853,0.053780,0.238252,1.267315,0.005087,-0.003045,0.001877,0.020941,-0.009703,0.016924,0.000000,0.000000,0.000000,0.000059,0.000070,0.007586,5.978628,7.601816,13.767066,0.056110,0.033556,0.153120,0.000037,0.000050,0.000000,0.000000,0.000013,0.002427,0.002450,0.000613,1.000001,1.000001,1.000001
20.205128,-23.730976,-7.975441,-26.559779,2.715077,0.544567,0.003853,0.996605,0.019634,0.031814,0.073359,0.234482,1.284648,0.004673,-0.002506,0.000268,-0.004495,0.005515,-0.010859,0.000000,0.000000,0.000000,-24.448407,-7.053125,-27.897899,2.114097,0.258986,-0.249074,0.997788,0.017768,0.035537,0.053305,0.239747,1.272308,0.005084,-0.003045,0.001874,0.021012,-0.009761,0.016867,0.000000,0.000000,0.000000,0.000058,0.000071,0.007584,5.956698,7.601976,13.856196,0.055673,0.033392,0.153519,0.000038,0.000052,0.000000,0.000000,0.000013,0.002426,0.002450,0.000611,1.000001,1.000001,1.000001
20.256410,-23.935995,-8.101483,-26.848367,2.643035,0.509918,-0.036542,0.996674,0.019119,0.031583,0.072649,0.236357,1.286845,0.004706,-0.002520,0.000273,-0.003690,0.004590,-0.007804,0.000000,0.000000,0.000000,-24.340482,-7.039932,-27.910597,2.094882,0.255530,-0.246145,0.997828,0.017605,0.035210,0.052816,0.241252,1.277249,0.005084,-0.003048,0.001874,0.021036,-0.009711,0.016877,0.000000,0.000000,0.000000,0.000057,0.000071,0.007547,5.899090,7.588617,13.926238,0.054356,0.032766,0.153399,0.000038,0.000051,0.000000,0.000000,0.000013,0.002426,0.002450,0.000606,1.000001,1.000001,1.000001
20.307692,-23.602691,-8.165125,-26.753532,2.659923,0.511351,-0.010537,0.996439,0.018798,0.031066,0.076097,0.239570,1.294254,0.004740,-0.002506,-0.000059,-0.003383,0.005158,-0.009087,0.000000,0.000000,0.000000,-24.233557,-7.026918,-27.923143,2.075074,0.251988,-0.243138,0.997869,0.017437,0.034874,0.052311,0.242765,1.282136,0.005084,-0.003045,0.001871,0.021101,-0.009732,0.016857,0.000000,0.000000,0.000000,0.000056,0.000071,0.007506,5.844163,7.574897,13.998281,0.053079,0.032203,0.153306,0.000038,0.000051,0.000000,0.000000,0.000013,0.002425,0.002449,0.000601,1.000001,1.000001,1.000001
20.358974,-23.998484,-8.395586,-27.220398,2.555303,0.453739,-0.088197,0.996498,0.018136,0.031043,0.075497,0.242455,1.294720,0.004798,-0.002528,-0.000077,-0.002065,0.003613,-0.004113,0.000000,0.000000,0.000000,-24.127664,-7.014088,-27.935533,2.054684,0.248366,-0.240057,0.997912,0.017264,0.034528,0.051792,0.244287,1.286966,0.005085,-0.003044,0.001870,0.021040,-0.009805,0.016934,0.000000,0.000000,0.000000,0.000055,0.000071,0.007497,5.822893,7.574330,14.090272,0.052684,0.031898,0.153758,0.000039,0.000053,0.000000,0.000000,0.000013,0.002425,0.002449,0.000599,1.000001,1.000001,1.000001
20.410256,-24.030319,-8.180626,-27.245778,2.511382,0.461941,-0.090022,0.996975,0.018399,0.030741,0.068977,0.241686,1.298448,0.004736,-0.002544,0.000418,-0.002825,0.003172,-0.003488,0.000000,0.000000,0.000000,-24.022830,-7.001446,-27.947763,2.033726,0.244667,-0.236904,0.997954,0.017086,0.034172,0.051258,0.245815,1.291738,0.005083,-0.003043,0.001867,0.021017,-0.009789,0.016936,0.000000,0.000000,0.000000,0.000054,0.000071,0.007452,5.772721,7.560465,14.166709,0.051484,0.031385,0.153738,0.000039,0.000052,0.000000,0.000000,0.000013,0.002424,0.002448,0.000595,1.000001,1.000001,1.000001
20.461538,-24.241163,-8.423956,-27.593573,2.438836,0.410328,-0.142282,0.996877,0.017731,0.030597,0.070609,0.245310,1.300058,0.004804,-0.002559,0.000218,-0.001505,0.002064,0.000131,0.000000,0.000000,0.000000,-23.919086,-6.988996,-27.959830,2.012213,0.240896,-0.233682,0.997998,0.016903,0.033807,0.050710,0.247350,1.296449,0.005083,-0.003043,0.001869,0.021000,-0.009723,0.017017,0.000000,0.000000,0.000000,0.000054,0.000071,0.007407,5.727807,7.546926,14.247408,0.050333,0.030866,0.153805,0.000039,0.000051,0.000000,0.000000,0.000013,0.002424,0.002448,0.000591,1.000001,1.000001,1.000001
20.512821,-23.934883,-8.303094,-27.433233,2.453913,0.435250,-0.109097,0.996939,0.017751,0.030039,0.069959,0.246108,1.307225,0.004780,-0.002547,0.000241,-0.002051,0.002701,-0.001736,0.000000,0.000000,0.000000,-23.816459,-6.976740,-27.971729,1.990159,0.237057,-0.230396,0.998042,0.016716,0.033433,0.050149,0.248890,1.301096,0.005081,-0.003041,0.001865,0.020979,-0.009716,0.016993,0.000000,0.000000,0.000000,0.000053,0.000071,0.007398,5.711346,7.546705,14.345829,0.050010,0.030651,0.154348,0.000040,0.000052,0.000000,0.000000,0.000013,0.002424,0.002447,0.000589,1.000001,1.000001,1.000001
20.564103,-23.605395,-7.998516,-27.173497,2.469144,0.477335,-0.061788,0.997249,0.018176,0.029501,0.065530,0.244931,1.315134,0.004701,-0.002537,0.000586,-0.003424,0.003503,-0.004457,0.000000,0.000000,0.000000,-23.714976,-6.964683,-27.983459,1.967578,0.233154,-0.227047,0.998087,0.016525,0.033050,0.049574,0.250433,1.305678,0.005080,-0.003032,0.001863,0.020949,-0.009770,0.016999,0.000000,0.000000,0.000000,0.000052,0.000071,0.007353,5.674177,7.533918,14.433794,0.048950,0.030107,0.154562,0.000039,0.000051,0.000000,0.000000,0.000013,0.002423,0.002447,0.000585,1.000001,1.000001,1.000001
20.615385,-23.751745,-8.184225,-27.447775,2.401078,0.422006,-0.104115,0.997184,0.017552,0.029431,0.066711,0.247904,1.317395,0.004758,-0.002558,0.000435,-0.002283,0.002423,-0.001380,0.000000,0.000000,0.000000,-23.614665,-6.952828,-27.995015,1.944483,0.229191,-0.223640,0.998132,0.016329,0.032658,0.048987,0.251980,1.310194,0.005085,-0.003030,0.001860,0.021056,-0.009766,0.017003,0.000000,0.000000,0.000000,0.000051,0.000071,0.007309,5.641534,7.521423,14.525604,0.047949,0.029633,0.154846,0.000039,0.000050,0.000000,0.000000,0.000013,0.002423,0.002446,0.000582,1.000001,1.000001,1.000001
20.666667,-23.681497,-8.315873,-27.556829,2.381109,0.401689,-0.114665,0.997044,0.016982,0.029107,0.069054,0.250830,1.322165,0.004802,-0.002559,0.000192,-0.001581,0.002192,-0.000416,0.000000,0.000000,0.000000,-23.515551,-6.941177,-28.006395,1.920891,0.225175,-0.220178,0.998177,0.016129,0.032258,0.048387,0.253529,1.314639,0.005081,-0.003025,0.001861,0.021065,-0.009735,0.016973,0.000000,0.000000,0.000000,0.000050,0.000071,0.007301,5.629439,7.521571,14.630404,0.047689,0.029520,0.155474,0.000040,0.000052,0.000000,0.000000,0.000012,0.002422,0.002446,0.000580,1.000001,1.000001,1.000001
20.717949,-23.615741,-8.237512,-27.567977,2.351915,0.400510,-0.110921,0.997221,0.016881,0.028815,0.066599,0.251504,1.326898,0.004785,-0.002566,0.000350,-0.001778,0.001992,-0.000148,0.000000,0.000000,0.000000,-23.417659,-6.929734,-28.017597,1.896816,0.221107,-0.216664,0.998223,0.015925,0.031850,0.047775,0.255079,1.319014,0.005082,-0.003023,0.001856,0.021115,-0.009707,0.017082,0.000000,0.000000,0.000000,0.000049,0.000071,0.007259,5.603410,7.509857,14.728901,0.046732,0.029069,0.155878,0.000039,0.000051,0.000000,0.000000,0.000012,0.002422,0.002446,0.000578,1.000001,1.000001,1.000001
20.769231,-23.431016,-8.260624,-27.553648,2.350110,0.398493,-0.097113,0.997153,0.016605,0.028334,0.067884,0.253471,1.333099,0.004796,-0.002555,0.000206,-0.001691,0.002306,-0.000645,0.000000,0.000000,0.000000,-23.321013,-6.918500,-28.028617,1.872273,0.216994,-0.213101,0.998269,0.015717,0.031434,0.047151,0.256630,1.323315,0.005085,-0.003019,0.001856,0.021046,-0.009776,0.017139,0.000000,0.000000,0.000000,0.000048,0.000071,0.007220,5.581866,7.498799,14.831477,0.045814,0.028628,0.156367,0.000039,0.000049,0.000000,0.000000,0.000012,0.002421,0.002445,0.000575,1.000001,1.000001,1.000001
20.820513,-23.130218,-8.189658,-27.429153,2.376838,0.424495,-0.071432,0.997140,0.016586,0.027641,0.068360,0.254798,1.341188,0.004779,-0.002524,0.000130,-0.002225,0.003284,-0.002647,0.000000,0.000000,0.000000,-23.225638,-6.907479,-28.039453,1.847278,0.212840,-0.209493,0.998316,0.015505,0.031010,0.046516,0.258180,1.327541,0.005083,-0.003016,0.001859,0.021108,-0.009786,0.017156,0.000000,0.000000,0.000000,0.000048,0.000071,0.007214,5.573852,7.499652,14.942790,0.045612,0.028436,0.157114,0.000040,0.000051,0.000000,0.000000,0.000012,0.002421,0.002445,0.000574,1.000001,1.000001,1.000001
20.871795,-23.063252,-8.176912,-27.464849,2.344095,0.413895,-0.078179,0.997222,0.016470,0.027286,0.067320,0.256718,1.345250,0.004783,-0.002535,0.000162,-0.002075,0.002967,-0.002058,0.000000,0.000000,0.000000,-23.131556,-6.896671,-28.050102,1.821847,0.208649,-0.205843,0.998362,0.015290,0.030580,0.045870,0.259728,1.331690,0.005086,-0.003017,0.001862,0.021137,-0.009748,0.017238,0.000000,0.000000,0.000000,0.000047,0.000071,0.007177,5.557031,7.489337,15.050656,0.044746,0.028018,0.157701,0.000039,0.000050,0.000000,0.000000,0.000012,0.002421,0.002444,0.000572,1.000001,1.000001,1.000001
